project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-comp-cand-002670,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2670_obs-comp-cand-002670_obimd-sub-49wngttuec_component-candidate,obimd-sub-49wngttuec,obimd-sub-49wngttuec;obimd-main-49wngttuec,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002671,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2671_obs-comp-cand-002671_obimd-sub-0bt4dl1f49_component-candidate,obimd-sub-0bt4dl1f49,obimd-sub-0bt4dl1f49;obimd-main-0bt4dl1f49,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002672,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2672_obs-comp-cand-002672_obimd-sub-wio5uzi5pv_component-candidate,obimd-sub-wio5uzi5pv,obimd-sub-wio5uzi5pv;obimd-main-wio5uzi5pv,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002673,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2673_obs-comp-cand-002673_obimd-sub-htn7736sjm_component-candidate,obimd-sub-htn7736sjm,obimd-sub-htn7736sjm;obimd-main-htn7736sjm,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002674,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2674_obs-comp-cand-002674_obimd-sub-e9tplbqz9l_component-candidate,obimd-sub-e9tplbqz9l,obimd-sub-e9tplbqz9l;obimd-main-e9tplbqz9l,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002675,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2675_obs-comp-cand-002675_obimd-sub-sff3srqzre_component-candidate,obimd-sub-sff3srqzre,obimd-sub-sff3srqzre;obimd-main-sff3srqzre,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002676,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2676_obs-comp-cand-002676_obimd-sub-jn50sa0z7r_component-candidate,obimd-sub-jn50sa0z7r,obimd-sub-jn50sa0z7r;obimd-main-jn50sa0z7r,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002677,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2677_obs-comp-cand-002677_obimd-sub-vh510bocta_component-candidate,obimd-sub-vh510bocta,obimd-sub-vh510bocta;obimd-main-vh510bocta,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002678,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2678_obs-comp-cand-002678_obimd-sub-74isp0z9bg_component-candidate,obimd-sub-74isp0z9bg,obimd-sub-74isp0z9bg;obimd-main-vh510bocta,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002679,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2679_obs-comp-cand-002679_obimd-sub-2d0e97b93g_component-candidate,obimd-sub-2d0e97b93g,obimd-sub-2d0e97b93g;obimd-main-2d0e97b93g,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
